NAME;URL;VALUE;
BRIN-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=BRIN-B.ST;108.52;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=BRIN-B.ST
ENG.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ENG.ST;108.03;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ENG.ST
BRAV.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=BRAV.ST;107.83;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=BRAV.ST
AHSL.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=AHSL.ST;107.23;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=AHSL.ST
MULT.NGM;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=MULT.NGM;107.07;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=MULT.NGM
SECI.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SECI.ST;107.03;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SECI.ST
SAS-PREF.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SAS-PREF.ST;106.47;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SAS-PREF.ST
AAC.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=AAC.ST;106.43;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=AAC.ST
EFFP.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=EFFP.ST;106.42;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=EFFP.ST
BIOVIC-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=BIOVIC-B.ST;106.17;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=BIOVIC-B.ST
NWG.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=NWG.ST;105.63;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=NWG.ST
LUMI.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=LUMI.ST;105.62;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=LUMI.ST
ZETA-PREF.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ZETA-PREF.ST;105.44;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ZETA-PREF.ST
AXIS.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=AXIS.ST;105.36;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=AXIS.ST
RENT.NGM;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=RENT.NGM;105.27;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=RENT.NGM
MATRA.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=MATRA.ST;105.26;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=MATRA.ST
HANC-PREF-A.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=HANC-PREF-A.ST;105.21;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=HANC-PREF-A.ST
SAGA-D.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SAGA-D.ST;105.19;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SAGA-D.ST
RISEN.NGM;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=RISEN.NGM;104.94;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=RISEN.NGM
TOBIN.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TOBIN.ST;104.34;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TOBIN.ST
AMBEA.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=AMBEA.ST;104.18;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=AMBEA.ST
OLDM.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=OLDM.ST;103.57;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=OLDM.ST
BUSER.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=BUSER.ST;103.2;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=BUSER.ST
UNIBAP.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=UNIBAP.ST;102.52;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=UNIBAP.ST
OP-PREF.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=OP-PREF.ST;102.47;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=OP-PREF.ST
TRENT.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TRENT.ST;102.32;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TRENT.ST
INSTAL.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=INSTAL.ST;102.12;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=INSTAL.ST
CBTT-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=CBTT-B.ST;101.95;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=CBTT-B.ST
SDIP-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SDIP-B.ST;101.79;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SDIP-B.ST
DRIL.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=DRIL.ST;101.74;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=DRIL.ST
MTRS.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=MTRS.ST;101.66;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=MTRS.ST
BONG.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=BONG.ST;101.48;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=BONG.ST
A1M-TO.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=A1M-TO.ST;101.33;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=A1M-TO.ST
XMR.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=XMR.ST;101.3;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=XMR.ST
AGORA-PREF.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=AGORA-PREF.ST;101.24;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=AGORA-PREF.ST
PRLD.NGM;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=PRLD.NGM;101.04;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=PRLD.NGM
QUART-PREF.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=QUART-PREF.ST;100.77;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=QUART-PREF.ST
SAPIAB.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SAPIAB.ST;100.26;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SAPIAB.ST
EXPRS2.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=EXPRS2.ST;100.13;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=EXPRS2.ST
ELEC.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ELEC.ST;99.93;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ELEC.ST
BIOS.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=BIOS.ST;99.85;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=BIOS.ST
BOOZT.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=BOOZT.ST;99.85;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=BOOZT.ST
BRIG-TO3.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=BRIG-TO3.ST;99.85;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=BRIG-TO3.ST
ENERS.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ENERS.ST;99.85;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ENERS.ST
SUSW.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SUSW.ST;99.85;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SUSW.ST
ZAPLOX.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ZAPLOX.ST;99.85;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ZAPLOX.ST
FOOT-PREF.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=FOOT-PREF.ST;99.52;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=FOOT-PREF.ST
HOGK-PREF-A.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=HOGK-PREF-A.ST;99.09;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=HOGK-PREF-A.ST
DIAH.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=DIAH.ST;99.06;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=DIAH.ST
NTGRP.NGM;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=NTGRP.NGM;99.03;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=NTGRP.NGM
ATIC.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ATIC.ST;98.98;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ATIC.ST
SECARE.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SECARE.ST;98.94;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SECARE.ST
GENO.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=GENO.ST;98.46;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=GENO.ST
TANGI.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TANGI.ST;97.85;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TANGI.ST
FPAR-PREF.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=FPAR-PREF.ST;97.79;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=FPAR-PREF.ST
MACK-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=MACK-B.ST;97.79;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=MACK-B.ST
HEBA-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=HEBA-B.ST;97.77;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=HEBA-B.ST
ABIGR.NGM;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ABIGR.NGM;97.37;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ABIGR.NGM
MCOV-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=MCOV-B.ST;97.15;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=MCOV-B.ST
PEGRO-PREF.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=PEGRO-PREF.ST;96.98;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=PEGRO-PREF.ST
AVEG-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=AVEG-B.ST;96.82;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=AVEG-B.ST
ATORX.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ATORX.ST;96.71;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ATORX.ST
ANNX.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ANNX.ST;96.69;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ANNX.ST
NHCBHFFS.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=NHCBHFFS.ST;96.38;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=NHCBHFFS.ST
NTEK-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=NTEK-B.ST;95.51;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=NTEK-B.ST
XACTHDIV.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=XACTHDIV.ST;95.5;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=XACTHDIV.ST
FMM-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=FMM-B.ST;95.3;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=FMM-B.ST
ALM-PREF.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ALM-PREF.ST;95.03;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ALM-PREF.ST
GPG-PREF.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=GPG-PREF.ST;94.62;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=GPG-PREF.ST
TCC.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TCC.ST;93.81;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TCC.ST
SSM.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SSM.ST;93.73;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SSM.ST
IVISYS.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=IVISYS.ST;92.74;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=IVISYS.ST
OP-PREFB.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=OP-PREFB.ST;92.57;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=OP-PREFB.ST
MAXF.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=MAXF.ST;92.52;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=MAXF.ST
TERRNT-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TERRNT-B.ST;92.3;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TERRNT-B.ST
DEFL-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=DEFL-B.ST;92.15;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=DEFL-B.ST
ISOFOL.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ISOFOL.ST;91.42;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ISOFOL.ST
SINT.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SINT.ST;91.24;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SINT.ST
OBDU-PREF-B.NGM;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=OBDU-PREF-B.NGM;90.55;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=OBDU-PREF-B.NGM
BYGGP.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=BYGGP.ST;90.38;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=BYGGP.ST
MAXK.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=MAXK.ST;90.33;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=MAXK.ST
PALS-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=PALS-B.ST;89.38;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=PALS-B.ST
NAXS.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=NAXS.ST;87.39;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=NAXS.ST
IQSE.NGM;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=IQSE.NGM;87.25;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=IQSE.NGM
ADDV-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ADDV-B.ST;87.19;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ADDV-B.ST
KARE.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=KARE.ST;86.7;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=KARE.ST
AINO.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=AINO.ST;85.68;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=AINO.ST
AERO.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=AERO.ST;85.42;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=AERO.ST
MIDW-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=MIDW-B.ST;85.02;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=MIDW-B.ST
DELARK.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=DELARK.ST;84.38;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=DELARK.ST
FRISQ.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=FRISQ.ST;83.8;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=FRISQ.ST
CLDRE-B.NGM;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=CLDRE-B.NGM;82.83;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=CLDRE-B.NGM
MOMENT.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=MOMENT.ST;81.83;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=MOMENT.ST
XESC.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=XESC.ST;81.56;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=XESC.ST
ACARIX.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ACARIX.ST;81.24;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ACARIX.ST
ARCOMA.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ARCOMA.ST;79.7;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ARCOMA.ST
ALELIO.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ALELIO.ST;79.35;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ALELIO.ST
HAV-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=HAV-B.ST;78.65;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=HAV-B.ST
TEONE.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TEONE.ST;75.88;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TEONE.ST
SARSYS.NGM;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SARSYS.NGM;72.19;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SARSYS.NGM
LIFE%20B;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=LIFE%20B;71.14;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=LIFE%20B
MULQ.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=MULQ.ST;69.08;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=MULQ.ST
KDEV.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=KDEV.ST;67.93;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=KDEV.ST
INTU.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=INTU.ST;67.5;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=INTU.ST
ALELIO-TO-1.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ALELIO-TO-1.ST;65.86;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ALELIO-TO-1.ST
ULED.NGM;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ULED.NGM;57.58;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ULED.NGM
ELN.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ELN.ST;53.08;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ELN.ST
BRIOX.NGM;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=BRIOX.NGM;47.23;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=BRIOX.NGM
WESC.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=WESC.ST;44.31;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=WESC.ST
TOBIN-PREF.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TOBIN-PREF.ST;38.48;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TOBIN-PREF.ST
43464.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=43464.ST;21.49;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=43464.ST
